0.977521458,0.949847419,0.993014514
0.947758627,0.932529476,0.960880426
0.805047686,0.759029166,0.854709334
0.986280892,0.972648489,0.99368005
0.960712797,0.922165488,0.98707337
0.931194174,0.884639415,0.966126708
