0,0,0,0,0,0,50-59,No delay,IAR
4.9606e-05,4.467e-05,4.7663e-05,4.9453e-05,5.1474e-05,5.5688e-05,50-59,No delay,IAR
4.9968e-05,4.4996e-05,4.8011e-05,4.9814e-05,5.185e-05,5.6093e-05,50-59,No delay,IAR
0.00010722,9.6533e-05,0.00010289,0.00010692,0.00011136,0.00012004,50-59,No delay,IAR
0.00035893,0.00032315,0.00034448,0.00035768,0.0003733,0.00040213,50-59,No delay,IAR
0.0011865,0.0010644,0.001139,0.0011825,0.0012338,0.0013314,50-59,No delay,IAR
0.012695,0.011343,0.012187,0.01265,0.013184,0.014261,50-59,No delay,IAR
0.05737,0.051348,0.055133,0.057203,0.059529,0.064257,50-59,No delay,IAR
0.15745,0.14135,0.15175,0.15701,0.16323,0.17484,50-59,No delay,IAR
0.29682,0.26878,0.28757,0.29647,0.30637,0.32664,50-59,No delay,IAR
0.3533,0.32147,0.34288,0.35319,0.3644,0.38716,50-59,No delay,IAR
0.3728,0.33945,0.36209,0.37278,0.38437,0.40765,50-59,No delay,IAR
0.38431,0.35007,0.37348,0.38423,0.39605,0.41972,50-59,No delay,IAR
0.39213,0.3575,0.3812,0.39209,0.40405,0.42791,50-59,No delay,IAR
0.39585,0.36107,0.38487,0.39586,0.40791,0.43181,50-59,No delay,IAR
0.39798,0.36313,0.38693,0.39802,0.41013,0.43406,50-59,No delay,IAR
0.39924,0.36435,0.38814,0.39931,0.41146,0.4354,50-59,No delay,IAR
0.39998,0.36506,0.38888,0.40006,0.41223,0.43618,50-59,No delay,IAR
0.40047,0.36554,0.38937,0.40056,0.41276,0.43671,50-59,No delay,IAR
0.40098,0.36603,0.38988,0.40108,0.41329,0.43725,50-59,No delay,IAR
0.40138,0.36642,0.39027,0.40148,0.41371,0.43768,50-59,No delay,IAR
0.40165,0.36668,0.39054,0.40176,0.41399,0.43797,50-59,No delay,IAR
0.40205,0.36707,0.39094,0.40216,0.41443,0.4384,50-59,No delay,IAR
0.40317,0.36816,0.39202,0.40325,0.41561,0.4396,50-59,No delay,IAR
0.40499,0.36993,0.39373,0.40502,0.41752,0.44157,50-59,No delay,IAR
0.40826,0.373,0.39684,0.40821,0.42096,0.44511,50-59,No delay,IAR
0.41208,0.37654,0.40057,0.41184,0.42497,0.44925,50-59,No delay,IAR
0.41577,0.37997,0.40417,0.41548,0.42883,0.45326,50-59,No delay,IAR
0.4205,0.38447,0.40873,0.42029,0.4336,0.4584,50-59,No delay,IAR
0.42806,0.39188,0.41615,0.4278,0.44092,0.46598,50-59,No delay,IAR
0.43615,0.39984,0.42397,0.43568,0.44877,0.47399,50-59,No delay,IAR
0.43738,0.40106,0.42514,0.43695,0.44994,0.47521,50-59,No delay,IAR
