0,0,0,0,0,0,60+,7 day delay,IAR
4.566e-05,3.5572e-05,4.1959e-05,4.5291e-05,4.9172e-05,5.6516e-05,60+,7 day delay,IAR
4.5996e-05,3.5834e-05,4.2268e-05,4.5624e-05,4.9534e-05,5.6932e-05,60+,7 day delay,IAR
9.9559e-05,7.7633e-05,9.1572e-05,9.8864e-05,0.0001072,0.0001233,60+,7 day delay,IAR
0.00033589,0.00026213,0.00030926,0.00033411,0.00036142,0.00041618,60+,7 day delay,IAR
0.0011152,0.00087143,0.0010271,0.0011109,0.0011997,0.0013809,60+,7 day delay,IAR
0.012129,0.0094937,0.011188,0.012088,0.013055,0.01501,60+,7 day delay,IAR
0.055333,0.043603,0.051085,0.055276,0.059441,0.068103,60+,7 day delay,IAR
0.15324,0.12227,0.14212,0.15322,0.16401,0.18681,60+,7 day delay,IAR
0.29157,0.23719,0.27288,0.29189,0.31039,0.3495,60+,7 day delay,IAR
0.34813,0.2856,0.32691,0.34883,0.36982,0.41415,60+,7 day delay,IAR
0.36763,0.30251,0.34551,0.36851,0.39023,0.43624,60+,7 day delay,IAR
0.37915,0.31258,0.35669,0.38014,0.40228,0.44925,60+,7 day delay,IAR
0.38697,0.31946,0.36432,0.38801,0.41046,0.45806,60+,7 day delay,IAR
0.39066,0.32272,0.36793,0.39172,0.41432,0.46222,60+,7 day delay,IAR
0.39277,0.32459,0.36997,0.39382,0.41652,0.46459,60+,7 day delay,IAR
0.394,0.32568,0.37117,0.39506,0.41781,0.46595,60+,7 day delay,IAR
0.39471,0.32631,0.37186,0.39577,0.41855,0.46674,60+,7 day delay,IAR
0.3952,0.32674,0.37233,0.39625,0.41905,0.46727,60+,7 day delay,IAR
0.39568,0.32717,0.3728,0.39673,0.41956,0.4678,60+,7 day delay,IAR
0.39606,0.32751,0.37317,0.39711,0.41995,0.46822,60+,7 day delay,IAR
0.39632,0.32773,0.37342,0.39736,0.42022,0.4685,60+,7 day delay,IAR
0.39671,0.32808,0.37379,0.39774,0.42062,0.46892,60+,7 day delay,IAR
0.39776,0.32901,0.37482,0.39877,0.42172,0.47008,60+,7 day delay,IAR
0.39947,0.33053,0.37648,0.40044,0.4235,0.47195,60+,7 day delay,IAR
0.40254,0.33324,0.37946,0.40343,0.42668,0.4753,60+,7 day delay,IAR
0.40609,0.33639,0.38292,0.4069,0.43037,0.47918,60+,7 day delay,IAR
0.40951,0.33943,0.38625,0.41023,0.43393,0.4829,60+,7 day delay,IAR
0.41388,0.3433,0.39048,0.41449,0.43847,0.48763,60+,7 day delay,IAR
0.42086,0.34926,0.39699,0.42129,0.44561,0.49515,60+,7 day delay,IAR
0.42832,0.35586,0.4041,0.42862,0.45337,0.50314,60+,7 day delay,IAR
0.42945,0.3569,0.40521,0.42973,0.45453,0.50435,60+,7 day delay,IAR
