0,0.0371426455332274,0.290264398951588,0.401903693071524,0.526473278444413,0.757663764152678
1,0.0361575148040339,0.285706751521302,0.394856028015487,0.519588252194317,0.739586923124913
2,0.0360557057045204,0.282101138214969,0.390958038450896,0.513138633048371,0.717892499818063
3,0.0355353915991891,0.278937134513419,0.38582995965958,0.50576942162869,0.705758862129319
4,0.033693771009522,0.27362405697374,0.380961642507879,0.498393929308486,0.694219030810861
5,0.0324799559010971,0.271402550301751,0.376589167925262,0.49059571118803,0.679327238766726
6,0.0310967499266337,0.268706551270053,0.374032723808031,0.482651004027029,0.664981144437822
7,0.0298742968255814,0.265458807536498,0.371193281862579,0.476097295496144,0.658880374441772
8,0.0286998999229356,0.260799262796996,0.368387978967044,0.471486898042449,0.651444129311473
9,0.0275716700679361,0.256267709747642,0.363291288144293,0.466279294111166,0.631329891231039
10,0.0264877923747604,0.252657745437526,0.359351409849395,0.460851921907416,0.627089562540598
11,0.0254465233030745,0.248672774195945,0.354620836976441,0.455305232613289,0.623248089213206
12,0.0244461878533496,0.245266628793146,0.350887835393523,0.447794425014193,0.619430148277686
13,0.0237122888059899,0.241183546397896,0.347522316467593,0.441656716782591,0.608952823818703
14,0.0234168725476117,0.236121738181176,0.343825790510289,0.435895205394296,0.602977927234575
15,0.0231251366916792,0.229878091048533,0.339160988460292,0.430932922674614,0.597829765604587
16,0.0223180651658196,0.226068964349038,0.336133463710607,0.426222722647518,0.588812064032989
17,0.0213501718795376,0.223212627095512,0.33130351039529,0.421869223665168,0.581158847772405
18,0.0209788228754612,0.21941771764706,0.326534426382532,0.41757767671604,0.573576446513443
19,0.0204412073289373,0.21561895818123,0.322976522657754,0.412089752954518,0.568304217164553
20,0.0197907615640842,0.212504673679807,0.319924096053306,0.407929129931409,0.563813574436014
21,0.01943647296657,0.208726735111786,0.314171187538084,0.403548075992863,0.558880665540007
22,0.0187712048669324,0.204043584054801,0.311277407211787,0.399005325789105,0.556696444520312
23,0.0181287074441125,0.198479369047716,0.308214151842999,0.394930772694921,0.551776596219928
24,0.0175082013074809,0.195120841932277,0.304346515623765,0.39139250216697,0.548085637212989
25,0.0170897563792875,0.191313219846799,0.301357461305471,0.388775954271066,0.543153766659959
26,0.0166923395092865,0.187291495760765,0.297357939180507,0.38578271374579,0.539362449676313
27,0.0163041644426826,0.183438067564155,0.29453703650829,0.381223531732176,0.536299860323564
