0.026309,0.010086,0.016897,0.02345,0.033422,0.058289,60+,21 day delay,Pop immunity
0.027039,0.010268,0.017513,0.024026,0.034114,0.059687,60+,21 day delay,Pop immunity
0.027381,0.010234,0.017788,0.024495,0.034516,0.060544,60+,21 day delay,Pop immunity
0.02871,0.011156,0.018828,0.025888,0.036003,0.062505,60+,21 day delay,Pop immunity
0.031449,0.013002,0.021115,0.028854,0.039364,0.065291,60+,21 day delay,Pop immunity
0.03488,0.015304,0.024252,0.032453,0.043027,0.06843,60+,21 day delay,Pop immunity
0.047701,0.026871,0.036665,0.045775,0.057071,0.081199,60+,21 day delay,Pop immunity
0.089908,0.063462,0.07777,0.087546,0.1007,0.12306,60+,21 day delay,Pop immunity
0.18263,0.14251,0.16764,0.1821,0.19808,0.22245,60+,21 day delay,Pop immunity
0.31691,0.25151,0.29765,0.31835,0.33687,0.37098,60+,21 day delay,Pop immunity
0.37396,0.3018,0.35362,0.3765,0.39656,0.43342,60+,21 day delay,Pop immunity
0.39653,0.32171,0.37556,0.39857,0.41994,0.45765,60+,21 day delay,Pop immunity
0.41331,0.33609,0.39137,0.41531,0.43812,0.47634,60+,21 day delay,Pop immunity
0.425,0.34582,0.40238,0.42686,0.45094,0.48808,60+,21 day delay,Pop immunity
0.43061,0.35205,0.40732,0.43222,0.45626,0.49438,60+,21 day delay,Pop immunity
0.43371,0.35661,0.40952,0.43534,0.45926,0.49826,60+,21 day delay,Pop immunity
0.43429,0.35903,0.40913,0.43572,0.46044,0.50001,60+,21 day delay,Pop immunity
0.43589,0.36264,0.41015,0.43698,0.46263,0.50159,60+,21 day delay,Pop immunity
0.43732,0.36634,0.41201,0.43797,0.46413,0.50235,60+,21 day delay,Pop immunity
0.43791,0.36618,0.41278,0.43765,0.46523,0.50293,60+,21 day delay,Pop immunity
0.43787,0.36603,0.41324,0.43718,0.46588,0.50252,60+,21 day delay,Pop immunity
0.43793,0.36481,0.41378,0.43683,0.4656,0.50288,60+,21 day delay,Pop immunity
0.43886,0.36448,0.41475,0.43759,0.46627,0.50522,60+,21 day delay,Pop immunity
0.44158,0.36603,0.41719,0.44026,0.46955,0.50977,60+,21 day delay,Pop immunity
0.44458,0.36878,0.42002,0.44328,0.47261,0.51376,60+,21 day delay,Pop immunity
0.44712,0.37128,0.42255,0.44601,0.47555,0.51631,60+,21 day delay,Pop immunity
0.44977,0.37292,0.42487,0.44857,0.47829,0.52006,60+,21 day delay,Pop immunity
0.45256,0.37482,0.42731,0.4515,0.48093,0.52414,60+,21 day delay,Pop immunity
0.45567,0.37727,0.43012,0.4545,0.48437,0.5281,60+,21 day delay,Pop immunity
0.46042,0.38168,0.43522,0.45853,0.49008,0.53317,60+,21 day delay,Pop immunity
0.46618,0.38659,0.44062,0.46384,0.49645,0.53935,60+,21 day delay,Pop immunity
0.46712,0.38753,0.44143,0.46484,0.49748,0.54034,60+,21 day delay,Pop immunity
